PeakID (cmd=annotatePeaks.pl ../beds/community2.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1394	chr5	173471500	173472912	+	0	NA	promoter-TSS (NM_015980)	promoter-TSS (NM_015980)	-503	NM_015980	51617		NM_015980	ENSG00000170091	NSG2	CALY3|HMP19	neuronal vesicle trafficking associated 2	protein-coding
3093	chr1	201688461	201689674	+	0	NA	TTS (NR_049823)	TTS (NR_049823)	431	NR_049823	100847050		NR_049823	ENSG00000264802	MIR5191	-	microRNA 5191	ncRNA
2939	chr11	126373010	126373615	+	0	NA	intron (NM_032531, intron 4 of 16)	intron (NM_032531, intron 4 of 16)	97330	NM_001254759	6484		NM_006278	ENSG00000110080	ST3GAL4	CGS23|NANTA3|SAT3|SIAT4|SIAT4C|ST-4|ST3GalA.2|ST3GalIV|STZ|gal-NAc6S	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	protein-coding
4800	chr7	30909680	30910346	+	0	NA	intron (NR_037598, intron 15 of 19)	intron (NR_037598, intron 15 of 19)	-41455	NM_001329872	358		NM_000385	ENSG00000240583	AQP1	AQP-CHIP|CHIP28|CO	aquaporin 1 (Colton blood group)	protein-coding
2396	chr9	71932757	71933252	+	0	NA	Intergenic	Intergenic	-6484	NM_001127608	9413		NM_004816	ENSG00000135063	ENTREP1	C9orf61|ENTREP|FAM189A2|X123	endosomal transmembrane epsin interactor 1	protein-coding
3261	chr3	3038925	3039233	+	0	NA	intron (NM_175613, intron 5 of 15)	intron (NM_175613, intron 5 of 15)	63750	NR_046554	100873975		NR_046554		CNTN4-AS1	-	CNTN4 antisense RNA 1	ncRNA
88	chr11	125585102	125586443	+	0	NA	Intergenic	L1PA4|LINE|L1	-30402	NM_138294	160065		NM_138294	ENSG00000171053	PATE1	PATE	prostate and testis expressed 1	protein-coding
2367	chr8	97236123	97236713	+	0	NA	non-coding (NR_045639, exon 5 of 5)	non-coding (NR_045639, exon 5 of 5)	11355	NR_045639	7381		NM_006294	ENSG00000156467	UQCRB	MC3DN3|QCR7|QP-C|QPC|UQBC|UQBP|UQCR6|UQPC	ubiquinol-cytochrome c reductase binding protein	protein-coding
5619	chr6	159341647	159342446	+	0	NA	Intergenic	Intergenic	32537	NR_160979	100130967		NM_001195032	ENSG00000203711	LINC02901	C6orf99	long intergenic non-protein coding RNA 2901	ncRNA
435	chr7	131368312	131368776	+	0	NA	Intergenic	Intergenic	-127157	NM_005397	5420		NM_005397	ENSG00000128567	PODXL	Gp200|PC|PCLP|PCLP-1|PDX|PODXL1|gp135	podocalyxin like	protein-coding
1230	chr2	84427977	84428705	+	0	NA	Intergenic	Intergenic	-89465	NR_003663	388965		NM_001013648		FUNDC2P2	-	FUN14 domain containing 2 pseudogene 2	pseudo
2352	chr8	52308726	52309065	+	0	NA	intron (NM_144651, intron 17 of 22)	intron (NM_144651, intron 17 of 22)	413110	NM_144651	137902		NM_144651	ENSG00000147485	PXDNL	PMR1|PRM1|VPO2	peroxidasin like	protein-coding
1389	chr5	151650983	151651336	+	0	NA	Intergenic	Intergenic	133681	NM_020167	56923		NM_020167	ENSG00000132911	NMUR2	FM-4|FM4|NMU-R2|NMU2R|TGR-1|TGR1	neuromedin U receptor 2	protein-coding
153	chr15	58726056	58726678	+	0	NA	TTS (NR_120338)	TTS (NR_120338)	2177	NM_000236	3990		NM_000236	ENSG00000166035	LIPC	HDLCQ12|HL|HTGL|LIPH	lipase C, hepatic type	protein-coding
17	chr1	52771369	52772732	+	0	NA	intron (NM_004799, intron 13 of 18)	MER52A|LTR|ERV1	59827	NM_001330585	200014		NM_032449	ENSG00000154222	CC2D1B	Lgd1	coiled-coil and C2 domain containing 1B	protein-coding
1583	chr11	117561096	117562249	+	0	NA	intron (NM_020693, intron 3 of 32)	intron (NM_020693, intron 3 of 32)	106259	NM_020693	57453		NM_020693	ENSG00000177103	DSCAML1	DSCAM2	DS cell adhesion molecule like 1	protein-coding
2643	chr13	86268131	86269215	+	0	NA	Intergenic	Intergenic	104881	NM_032229	84189		NM_032229	ENSG00000184564	SLITRK6	DFNMYP	SLIT and NTRK like family member 6	protein-coding
4445	chr1	15087752	15088779	+	0	NA	intron (NM_015209, intron 1 of 7)	intron (NM_015209, intron 1 of 7)	-162360	NM_001370229	23254		NM_015209	ENSG00000189337	KAZN	C1orf196|KAZ	kazrin, periplakin interacting protein	protein-coding
4469	chr3	80026302	80027373	+	0	NA	Intergenic	L1M4b|LINE|L1	-209689	NM_002941	6091		NM_002941	ENSG00000169855	ROBO1	CPHD8|DUTT1|NORS|NYS8|SAX3	roundabout guidance receptor 1	protein-coding
1313	chr3	11949258	11950003	+	0	NA	Intergenic	Intergenic	-61271	NR_104314	132001		NM_138807	ENSG00000144559	TAMM41	C3orf31|COXPD56|RAM41|TAM41	TAM41 mitochondrial translocator assembly and maintenance homolog	protein-coding
3014	chr13	66903813	66905142	+	0	NA	intron (NM_020403, intron 3 of 3)	intron (NM_020403, intron 3 of 3)	112095	NR_039853	100616205		NR_039853	ENSG00000263561	MIR4704	-	microRNA 4704	ncRNA
563	chr11	5255365	5256159	+	0	NA	promoter-TSS (NM_000519)	promoter-TSS (NM_000519)	-49	NM_000519	3045		NM_000519	ENSG00000223609	HBD	HBK	hemoglobin subunit delta	protein-coding
5683	chr6	16652028	16652462	+	0	NA	intron (NM_001357857, intron 4 of 8)	intron (NM_001357857, intron 4 of 8)	108170	NR_152114	6310		NM_000332	ENSG00000124788	ATXN1	ATX1|D6S504E|SCA1	ataxin 1	protein-coding
5068	chr1	114243793	114244358	+	0	NA	intron (NM_006608, intron 14 of 17)	intron (NM_006608, intron 14 of 17)	57702	NM_006608	10745		NM_006608	ENSG00000116793	PHTF1	PHTF	putative homeodomain transcription factor 1	protein-coding
2806	chr7	82306528	82308298	+	0	NA	Intergenic	Intergenic	-234141	NM_001366867	781		NM_000722	ENSG00000153956	CACNA2D1	CACNA2|CACNL2A|CCHL2A|DEE110|LINC01112|lncRNA-N3	calcium voltage-gated channel auxiliary subunit alpha2delta 1	protein-coding
4390	chr10	4414275	4415437	+	0	NA	Intergenic	Intergenic	-11582	NR_108054	100507059		NR_108054	ENSG00000224382	LINC00703	-	long intergenic non-protein coding RNA 703	ncRNA
945	chr1	68362850	68364035	+	0	NA	intron (NR_040077, intron 1 of 9)	intron (NR_040077, intron 1 of 9)	-64292	NM_018841	55970		NM_018841	ENSG00000172380	GNG12	HG3A	G protein subunit gamma 12	protein-coding
3762	chr5	112403363	112403870	+	0	NA	intron (NM_002387, intron 11 of 16)	intron (NM_002387, intron 11 of 16)	91121	NM_152624	167227		NM_152624	ENSG00000172795	DCP2	NUDT20	decapping mRNA 2	protein-coding
1519	chr9	138604657	138605137	+	0	NA	intron (NM_001272003, intron 1 of 30)	intron (NM_001272003, intron 1 of 30)	10866	NM_020822	57582		NM_020822	ENSG00000107147	KCNT1	DEE14|EIEE14|ENFL5|KCa4.1|SLACK|Slo2.2|bA100C15.2	potassium sodium-activated channel subfamily T member 1	protein-coding
1775	chr6	119047060	119047672	+	0	NA	Intergenic	MLT1I|LTR|ERVL-MaLR	-16128	NM_001178035	387119		NM_206921	ENSG00000111860	CEP85L	C6orf204|LIS10|NY-BR-15|bA57K17.2	centrosomal protein 85 like	protein-coding
3186	chr18	77334821	77335723	+	0	NA	Intergenic	Intergenic	-4010	NR_148949	284240		NR_148949		LOC284240	-	uncharacterized LOC284240	ncRNA
3757	chr4	136394414	136395450	+	0	NA	Intergenic	L1PA3|LINE|L1	-350218	NR_147187	105377439		NR_147187		LINC02485	-	long intergenic non-protein coding RNA 2485	ncRNA
3740	chr2	30788688	30789091	+	0	NA	intron (NM_001304446, intron 4 of 5)	L2a|LINE|L2	118777	NM_001304445	253558		NM_182551	ENSG00000172954	LCLAT1	1AGPAT8|AGPAT8|ALCAT1|HSRG1849|LPLAT6|LYCAT|UNQ1849	lysocardiolipin acyltransferase 1	protein-coding
4177	chr3	125977518	125978901	+	0	NA	Intergenic	Intergenic	-78180	NM_001270364	10840		NM_012190	ENSG00000144908	ALDH1L1	10-FTHFDH|10-fTHF|FDH|FTHFD	aldehyde dehydrogenase 1 family member L1	protein-coding
2971	chr4	56804518	56805488	+	0	NA	Intergenic	HERV4_I-int|LTR|ERV1	-10108	NM_025009	9662		NM_014645	ENSG00000174799	CEP135	CEP4|KIAA0635|MCPH8	centrosomal protein 135	protein-coding
3728	chr11	69979496	69981198	+	0	NA	intron (NM_001378093, intron 12 of 25)	intron (NM_001378093, intron 12 of 25)	48823	NR_030691	55107		NM_018043	ENSG00000131620	ANO1	DOG1|INDMS|MYMY7|ORAOV2|TAOS2|TMEM16A	anoctamin 1	protein-coding
4234	chr5	104597086	104597409	+	0	NA	Intergenic	MER90a|LTR|ERV1	162072	NR_000039	9366		NM_004250	ENSG00000232159	RAB9BP1	RAB9P1	RAB9B, member RAS oncogene family pseudogene 1	pseudo
1804	chr8	31052171	31053638	+	0	NA	Intergenic	MLT1L|LTR|ERVL-MaLR	161578	NM_000553	7486		NM_000553	ENSG00000165392	WRN	RECQ3|RECQL2|RECQL3	WRN RecQ like helicase	protein-coding
4201	chr4	90448995	90450212	+	0	NA	Intergenic	Intergenic	-220652	NM_198281	285513		NM_198281	ENSG00000185477	GPRIN3	GRIN3	GPRIN family member 3	protein-coding
3860	chr2	216658296	216659121	+	0	NA	intron (NR_037195, intron 1 of 9)	intron (NR_037195, intron 1 of 9)	49551	NR_037195	646324		NR_037195	ENSG00000235770	LINC00607	-	long intergenic non-protein coding RNA 607	ncRNA
5454	chr3	32408242	32409489	+	0	NA	intron (NM_178868, intron 2 of 3)	intron (NM_178868, intron 2 of 3)	-24480	NM_181472	112616		NM_138410	ENSG00000153551	CMTM7	CKLFSF7	CKLF like MARVEL transmembrane domain containing 7	protein-coding
4912	chr5	153886002	153886258	+	0	NA	Intergenic	Intergenic	-28343	NM_004821	9421		NM_004821	ENSG00000113196	HAND1	Hxt|Thing1|bHLHa27|eHand	heart and neural crest derivatives expressed 1	protein-coding
3842	chr1	149711524	149712978	+	0	NA	intron (NR_135813, intron 1 of 2)	MER89|LTR|ERV1	7111	NR_135813	101929798		NR_135813	ENSG00000290904	PDE4DIPP4	CH17-118O6.3	PDE4DIP pseudogene 4	pseudo
1831	chr1	161947610	161948344	+	0	NA	Intergenic	LTR1B|LTR|ERV1	46278	NM_001347700	25903		NM_015441	ENSG00000162745	OLFML2B	-	olfactomedin like 2B	protein-coding
5022	chr7	158394808	158395396	+	0	NA	Intergenic	Intergenic	10794	NR_049893	100847032		NR_049893	ENSG00000265598	MIR5707	-	microRNA 5707	ncRNA
291	chr20	60428310	60428768	+	0	NA	intron (NM_001252339, intron 5 of 14)	intron (NM_001252339, intron 5 of 14)	100179	NR_031658	100302168		NR_031658	ENSG00000284193	MIR1257	MIRN1257|hsa-mir-1257	microRNA 1257	ncRNA
3338	chr5	116443469	116443927	+	0	NA	Intergenic	LTR16C|LTR|ERVL	-307510	NR_046089	728342		NR_046089		LINC00992	ERINA	long intergenic non-protein coding RNA 992	ncRNA
3474	chr11	19151358	19151663	+	0	NA	intron (NM_001001483, intron 1 of 15)	AluY|SINE|Alu	12795	NM_019028	54503		NM_019028	ENSG00000177054	ZDHHC13	HIP14L|HIP3RP	zinc finger DHHC-type palmitoyltransferase 13	protein-coding
4191	chr3	169049369	169051083	+	0	NA	intron (NM_001205194, intron 1 of 15)	intron (NM_001205194, intron 1 of 15)	-115429	NR_134932	105374205		NR_134932	ENSG00000241479	MECOM-AS1	-	MECOM antisense RNA 1	ncRNA
1964	chr1	219967538	219968065	+	0	NA	Intergenic	Intergenic	133178	NR_165031								
2613	chr11	23234157	23234683	+	0	NA	Intergenic	Intergenic	206316	NR_107021	102465860		NR_107021	ENSG00000275868	MIR8054	hsa-mir-8054	microRNA 8054	ncRNA
4415	chr2	152402700	152403031	+	0	NA	exon (NM_001164508, exon 134 of 182)	exon (NM_001164508, exon 134 of 182)	136449	NM_001177663	55183		NM_018151	ENSG00000080345	RIF1	-	replication timing regulatory factor 1	protein-coding
2430	chr8	144015784	144016502	+	0	NA	Intergenic	Intergenic	-16884	NM_000498	1585		NM_000498	ENSG00000179142	CYP11B2	ALDOS|CPN2|CYP11B|CYP11BL|CYPXIB2|P-450C18|P450C18|P450aldo	cytochrome P450 family 11 subfamily B member 2	protein-coding
5649	chr3	32943397	32945103	+	0	NA	Intergenic	LTR12C|LTR|ERV1	-48886	NM_005508	1233		NM_005508	ENSG00000183813	CCR4	CC-CKR-4|CD194|CKR4|CMKBR4|ChemR13|HGCN:14099|K5-5	C-C motif chemokine receptor 4	protein-coding
1122	chr15	35129435	35129767	+	0	NA	Intergenic	Intergenic	-41851	NM_005159	70		NM_005159	ENSG00000159251	ACTC1	ACTC|ASD5|CMD1R|CMH11|LVNC4	actin alpha cardiac muscle 1	protein-coding
5552	chr20	29523693	29526167	+	0	NA	Intergenic	Intergenic	-3717	NR_145432	400841		NM_207470		LINC01597	-	long intergenic non-protein coding RNA 1597	ncRNA
759	chr22	45371312	45371713	+	0	NA	intron (NM_001284296, intron 2 of 13)	intron (NM_001284296, intron 2 of 13)	27988	NR_147506	101927551		NR_147506	ENSG00000230922	LOC101927551	-	uncharacterized LOC101927551	ncRNA
5596	chr4	60899564	60900566	+	0	NA	Intergenic	L1PA10|LINE|L1	-888272	NR_039652	100616450		NR_039652	ENSG00000265829	MIR548AG1	-	microRNA 548ag-1	ncRNA
1565	chr10	124489519	124490594	+	0	NA	Intergenic	Intergenic	-26154	NR_003570	375940		NM_198577	ENSG00000293538	DMBT1L1	DMBT1P1	deleted in malignant brain tumors 1 like 1 (pseudogene)	pseudo
3572	chr20	34274884	34275543	+	0	NA	intron (NM_001198989, intron 4 of 11)	LTR13|LTR|ERVK	12061	NR_037570	9054		NM_021100	ENSG00000244005	NFS1	COXPD52|HUSSY-08|IscS|NIFS	NFS1 cysteine desulfurase	protein-coding
3900	chr10	84674103	84675094	+	0	NA	intron (NR_163253, intron 6 of 10)	L1MCa|LINE|L1	-681922	NR_120666	101929590		NR_120666	ENSG00000225738	NRG3-AS1	C10orf100|Em:AC010157.1	NRG3 antisense RNA 1	ncRNA
3223	chr2	165060911	165062183	+	0	NA	Intergenic	Intergenic	363458	NM_001303422	2888		NM_004490	ENSG00000115290	GRB14	-	growth factor receptor bound protein 14	protein-coding
5567	chr7	27288475	27289080	+	0	NA	Intergenic	MIR3|SINE|MIR	-1929	NR_120507	101410536		NR_120507	ENSG00000253405	EVX1-AS	EVX1-AS1|EVX1AS	EVX1 antisense RNA	ncRNA
1168	chr17	31993787	31994863	+	0	NA	intron (NM_001094, intron 1 of 9)	G-rich|Low_complexity|Low_complexity	-133546	NR_037584	100506677		NR_037584	ENSG00000265544	AA06	AA02|AA04|AA05	uncharacterized LOC100506677	pseudo
869	chr18	55107932	55109054	+	0	NA	intron (NM_004852, intron 1 of 1)	CpG	5887	NM_004852	9480		NM_004852	ENSG00000119547	ONECUT2	OC-2|OC2	one cut homeobox 2	protein-coding
4075	chr12	95376307	95376533	+	0	NA	intron (NM_001258338, intron 2 of 2)	LTR87|LTR|ERVL?	21053	NM_018838	55967		NM_018838	ENSG00000184752	NDUFA12	B17.2|DAP13|MC1DN23	NADH:ubiquinone oxidoreductase subunit A12	protein-coding
2997	chr11	36705362	36705628	+	0	NA	Intergenic	Intergenic	-85666	NM_001243786	5897		NM_000536	ENSG00000175097	RAG2	RAG-2	recombination activating 2	protein-coding
598	chr3	53615766	53616235	+	0	NA	intron (NM_000720, intron 3 of 48)	intron (NM_000720, intron 3 of 48)	87362	NM_001128839	776		NM_000720	ENSG00000157388	CACNA1D	CACH3|CACN4|CACNL1A2|CCHL1A2|Cav1.3|PASNA|SANDD	calcium voltage-gated channel subunit alpha1 D	protein-coding
2966	chr3	97418898	97419096	+	0	NA	intron (NM_001080448, intron 14 of 17)	LTR16D|LTR|ERVL	-64368	NM_177976	84100		NM_032146	ENSG00000113966	ARL6	BBS3|RP55	ADP ribosylation factor like GTPase 6	protein-coding
1880	chr20	60457759	60458317	+	0	NA	intron (NM_001252339, intron 6 of 14)	L2|LINE|L2	70680	NR_031658	100302168		NR_031658	ENSG00000284193	MIR1257	MIRN1257|hsa-mir-1257	microRNA 1257	ncRNA
492	chr8	138766329	138767036	+	0	NA	Intergenic	LTR12C|LTR|ERV1	329106	NR_161374	401478		NM_001354876		LOC401478	-	uncharacterized LOC401478	ncRNA
501	chr9	78251469	78252235	+	0	NA	Intergenic	Intergenic	-253708	NM_001190482	5125		NM_006200	ENSG00000099139	PCSK5	PC5|PC6|PC6A|SPC6	proprotein convertase subtilisin/kexin type 5	protein-coding
3634	chr4	113973523	113974340	+	0	NA	intron (NM_001354245, intron 1 of 44)	MER90a|LTR|ERV1	3122	NM_001148	287		NM_001148	ENSG00000145362	ANK2	ANK-2|CFAP87|FAP87|LQT4|brank-2	ankyrin 2	protein-coding
2922	chr9	17216642	17217610	+	0	NA	intron (NM_001365029, intron 2 of 25)	intron (NM_001365029, intron 2 of 25)	82088	NM_017738	54875		NM_017738	ENSG00000044459	CNTLN	C9orf101|C9orf39|bA340N12.1	centlein	protein-coding
4309	chr10	151053	151537	+	0	NA	Intergenic	MER52A|LTR|ERV1	-24733	NM_001370103	10771		NM_006624	ENSG00000015171	ZMYND11	BRAM1|BS69|MRD30	zinc finger MYND-type containing 11	protein-coding
5071	chr1	1857934	1859833	+	0	NA	intron (NM_001304360, intron 28 of 38)	intron (NM_001304360, intron 28 of 38)	-8165	NM_178545	339456		NM_178545	ENSG00000178821	TMEM52	-	transmembrane protein 52	protein-coding
5598	chr4	139840159	139840725	+	0	NA	intron (NR_133945, intron 2 of 2)	intron (NR_133945, intron 2 of 2)	93358	NR_133945	105377448		NR_133945	ENSG00000250195	LOC105377448	-	uncharacterized LOC105377448	ncRNA
3601	chr5	17905566	17906180	+	0	NA	intron (NR_134286, intron 5 of 7)	L1PB1|LINE|L1	98490	NR_134287	646241		NR_134286		LINC02223	-	long intergenic non-protein coding RNA 2223	ncRNA
3051	chr4	157251023	157251383	+	0	NA	Intergenic	Intergenic	-376185	NM_001334	1519		NM_001334	ENSG00000256043	CTSO	CTSO1	cathepsin O	protein-coding
2164	chr2	188851101	188851701	+	0	NA	Intergenic	Intergenic	301017	NR_126396	104355152		NR_126396	ENSG00000231689	LINC01090	-	long intergenic non-protein coding RNA 1090	ncRNA
4503	chr4	82135499	82137336	+	0	NA	promoter-TSS (NM_001282485)	promoter-TSS (NM_001282485)	-41	NM_001363401	5593		NM_006259	ENSG00000138669	PRKG2	AMD4|PKG2|PRKGR2|SMDP|cGK2|cGKII	protein kinase cGMP-dependent 2	protein-coding
5195	chr20	10623729	10624256	+	0	NA	intron (NM_000214, intron 20 of 25)	intron (NM_000214, intron 20 of 25)	6351	NR_106930	102465525		NR_106930	ENSG00000273745	MIR6870	hsa-mir-6870	microRNA 6870	ncRNA
1782	chr7	36155156	36156223	+	0	NA	Intergenic	Intergenic	20769	NR_108089	101928618		NR_108089	ENSG00000261184	LOC101928618	-	uncharacterized LOC101928618	ncRNA
2759	chr3	138079934	138081151	+	0	NA	intron (NM_001252090, intron 1 of 5)	intron (NM_001252090, intron 1 of 5)	12480	NM_001252090	22808		NM_012219	ENSG00000158186	MRAS	M-RAs|NS11|R-RAS3|RRAS3	muscle RAS oncogene homolog	protein-coding
1197	chr19	13527568	13528641	+	0	NA	intron (NM_001127222, intron 3 of 46)	intron (NM_001127222, intron 3 of 46)	89189	NM_000068	773		NM_000068	ENSG00000141837	CACNA1A	APCA|BI|CACNL1A4|CAV2.1|DEE42|EA2|EIEE42|FHM|HPCA|MHP|MHP1|SCA6	calcium voltage-gated channel subunit alpha1 A	protein-coding
3345	chr6	20068959	20070618	+	0	NA	Intergenic	Intergenic	142912	NR_073465	154141		NM_001080480	ENSG00000172197	MBOAT1	LPEAT1|LPLAT|LPLAT 1|LPLAT14|LPSAT|OACT1|dJ434O11.1	membrane bound O-acyltransferase domain containing 1	protein-coding
1166	chr17	15348030	15348591	+	0	NA	intron (NM_001204478, intron 5 of 6)	intron (NM_001204478, intron 5 of 6)	22625	NM_001204477	284040		NM_173622	ENSG00000239704	CDRT4	-	CMT1A duplicated region transcript 4	protein-coding
1370	chr5	8838448	8840105	+	0	NA	promoter-TSS (NR_109932)	promoter-TSS (NR_109932)	-568	NR_109932	101929284		NR_109932		LINC02199	-	long intergenic non-protein coding RNA 2199	ncRNA
4795	chr5	142907446	142907813	+	0	NA	Intergenic	MLT1G3|LTR|ERVL-MaLR	-92552	NM_001018074	2908		NM_000176	ENSG00000113580	NR3C1	GCCR|GCR|GCRST|GR|GRL	nuclear receptor subfamily 3 group C member 1	protein-coding
5411	chr3	113254891	113255025	+	0	NA	intron (NM_001322297, intron 1 of 24)	intron (NM_001322297, intron 1 of 24)	3556	NM_001322299	54847		NM_017699	ENSG00000072858	SIDT1	SID-1|SID1	SID1 transmembrane family member 1	protein-coding
611	chr6	56407109	56408101	+	0	NA	intron (NM_001374734, intron 61 of 102)	CpG	100082	NM_001723	667		NM_001723	ENSG00000151914	DST	BP240|BPA|BPAG1|CATX-15|CATX15|D6S1101|DMH|DT|EBS3|EBSB2|HSAN6|MACF2	dystonin	protein-coding
547	chr1	6990888	6991282	+	0	NA	intron (NM_015215, intron 3 of 22)	intron (NM_015215, intron 3 of 22)	145571	NM_001349609	23261		NM_015215	ENSG00000171735	CAMTA1	CANPMR|CECBA	calmodulin binding transcription activator 1	protein-coding
345	chr4	24975217	24976094	+	0	NA	intron (NM_173463, intron 1 of 12)	intron (NM_173463, intron 1 of 12)	6171	NM_173463	91050		NM_173463	ENSG00000181982	CCDC149	-	coiled-coil domain containing 149	protein-coding
2968	chr3	181028721	181029747	+	0	NA	intron (NR_075091, intron 3 of 7)	intron (NR_075091, intron 3 of 7)	79709	NR_004394	26827		NR_004394	ENSG00000206625	RNU6-1	RNU6|RNU6A|U6|U6-1	RNA, U6 small nuclear 1	snRNA
3999	chr8	59057901	59059071	+	0	NA	5' UTR (NM_147189, exon 5 of 5)	5' UTR (NM_147189, exon 5 of 5)	75719	NM_001377997	90362		NM_147189	ENSG00000169122	FAM110B	C8orf72	family with sequence similarity 110 member B	protein-coding
2033	chr13	33514764	33515968	+	0	NA	Intergenic	Intergenic	-29576	NR_047020	100874167		NR_047020		LINC00423	-	long intergenic non-protein coding RNA 423	ncRNA
4082	chr13	59964012	59964659	+	0	NA	Intergenic	L1PB1|LINE|L1	-622517	NR_109838	100874195		NR_046539	ENSG00000227528	DIAPH3-AS1	-	DIAPH3 antisense RNA 1	ncRNA
706	chr17	74820249	74820516	+	0	NA	Intergenic	Intergenic	25256	NR_110837	101928514		NR_110837	ENSG00000267065	LINC02080	-	long intergenic non-protein coding RNA 2080	ncRNA
5066	chr7	149697964	149698584	+	0	NA	intron (NM_001351028, intron 6 of 9)	intron (NM_001351028, intron 6 of 9)	-40170	NR_148939	100134040		NR_148939		LOC100134040	-	uncharacterized LOC100134040	ncRNA
5097	chr8	119805519	119806085	+	0	NA	Intergenic	Intergenic	158322	NM_002546	4982		NM_002546	ENSG00000164761	TNFRSF11B	OCIF|OPG|PDB5|TR1	TNF receptor superfamily member 11b	protein-coding
1095	chr14	37129774	37132127	+	0	NA	promoter-TSS (NM_001372076)	promoter-TSS (NM_001372076)	-115	NM_001372076	5083		NM_006194	ENSG00000198807	PAX9	STHAG3	paired box 9	protein-coding
208	chr18	57206233	57207432	+	0	NA	intron (NM_133459, intron 2 of 10)	MLT1F2|LTR|ERVL-MaLR	157823	NM_133459	147372		NM_133459	ENSG00000183287	CCBE1	HKLLS1	collagen and calcium binding EGF domains 1	protein-coding
1207	chr19	30111513	30113540	+	0	NA	Intergenic	AluJr|SINE|Alu	15336	NR_027368	10775		NM_006627	ENSG00000105171	POP4	RPP29	POP4 homolog, ribonuclease P/MRP subunit	protein-coding
2808	chr7	98133233	98134703	+	0	NA	Intergenic	L1MD2|LINE|L1	-103566	NM_018842	55971		NM_018842	ENSG00000006453	BAIAP2L1	IRTKS	BAR/IMD domain containing adaptor protein 2 like 1	protein-coding
5205	chr1	244317915	244319100	+	0	NA	Intergenic	Intergenic	102000	NM_006352	10472		NM_006352	ENSG00000179456	ZBTB18	C1DELq42q44|C1DELq43q44|C2H2-171|DEL1Q42Q44|DEL1Q43Q44|MRD22|RP58|TAZ-1|ZNF238	zinc finger and BTB domain containing 18	protein-coding
3188	chr19	6092414	6092727	+	0	NA	intron (NM_000635, intron 1 of 17)	intron (NM_000635, intron 1 of 17)	17941	NM_000635	5990		NM_000635	ENSG00000087903	RFX2	-	regulatory factor X2	protein-coding
4837	chr2	103464837	103465539	+	0	NA	Intergenic	Intergenic	46992	NR_135562	105373518		NR_135562		LINC01796	-	long intergenic non-protein coding RNA 1796	ncRNA
3726	chr1	180234902	180236326	+	0	NA	exon (NM_033343, exon 3 of 6)	exon (NM_033343, exon 3 of 6)	8202	NR_037642	100527964		NR_037642	ENSG00000230124	LHX4-AS1	-	LHX4 antisense RNA 1	ncRNA
